Date,Zipcode,New Eviction Filings,COVID19 Declarations,Marshals Evictions Executed,Valid NY Zipcode?
2019-04,10035,127.0,,9.0,yes
2019-04,10036,61.0,,10.0,yes
2019-04,10037,133.0,,9.0,yes
2019-04,10038,68.0,,,yes
2019-04,10039,239.0,,22.0,yes
2019-04,10040,115.0,,10.0,yes
2019-04,10044,50.0,,,yes
2019-04,10063,1.0,,,no
2019-04,10065,23.0,,7.0,yes
2019-04,10069,3.0,,1.0,yes
2019-04,10075,21.0,,1.0,yes
2019-04,10128,66.0,,8.0,yes
2019-04,10162,2.0,,,yes
2019-04,10280,11.0,,1.0,yes
2019-04,10282,1.0,,,yes
2019-04,10295,1.0,,,no
2019-04,10301,48.0,,7.0,yes
2019-04,10302,12.0,,1.0,yes
2019-04,10303,37.0,,9.0,yes
2019-04,10304,90.0,,18.0,yes
2019-04,10305,8.0,,3.0,yes
2019-04,10306,34.0,,5.0,yes
2019-04,10307,1.0,,,yes
2019-04,10308,5.0,,4.0,yes
2019-04,10309,1.0,,5.0,yes
2019-04,10310,21.0,,4.0,yes
2019-04,10312,9.0,,2.0,yes
2019-04,10314,22.0,,6.0,yes
2019-04,10423,,,1.0,no
2019-04,10451,296.0,,20.0,yes
2019-04,10452,360.0,,30.0,yes
2019-04,10453,584.0,,36.0,yes
2019-04,10454,294.0,,6.0,yes
2019-04,10455,147.0,,16.0,yes
2019-04,10456,643.0,,44.0,yes
2019-04,10457,407.0,,28.0,yes
2019-04,10458,327.0,,50.0,yes
2019-04,10459,215.0,,29.0,yes
2019-04,10460,384.0,,43.0,yes
2019-04,10461,65.0,,6.0,yes
2019-04,10462,226.0,,36.0,yes
2019-04,10463,186.0,,19.0,yes
2019-04,10464,5.0,,1.0,yes
2019-04,10465,57.0,,9.0,yes
2019-04,10466,269.0,,22.0,yes
2019-04,10467,455.0,,53.0,yes
2019-04,10468,303.0,,29.0,yes
2019-04,10469,113.0,,19.0,yes
2019-04,10470,47.0,,7.0,yes
2019-04,10471,25.0,,6.0,yes
2019-04,10472,214.0,,26.0,yes
2019-04,10473,273.0,,12.0,yes
2019-04,10474,61.0,,6.0,yes
2019-04,10475,81.0,,5.0,yes
2019-04,11004,3.0,,,yes
2019-04,11005,3.0,,,yes
2019-04,11040,1.0,,,yes
2019-04,11101,78.0,,4.0,yes
2019-04,11102,54.0,,3.0,yes
2019-04,11103,17.0,,6.0,yes
2019-04,11104,24.0,,3.0,yes
2019-04,11105,26.0,,3.0,yes
2019-04,11106,131.0,,1.0,yes
2019-04,11109,1.0,,1.0,yes
2019-04,11201,55.0,,7.0,yes
2019-04,11203,156.0,,16.0,yes
2019-04,11204,35.0,,7.0,yes
2019-04,11205,72.0,,1.0,yes
2019-04,11206,225.0,,9.0,yes
2019-04,11207,343.0,,22.0,yes
2019-04,11208,327.0,,17.0,yes
2019-04,11209,52.0,,11.0,yes
2019-04,11210,85.0,,13.0,yes
2019-04,11211,75.0,,4.0,yes
2019-04,11212,460.0,,24.0,yes
2019-04,11213,189.0,,19.0,yes
2019-04,11214,85.0,,4.0,yes
2019-04,11215,26.0,,7.0,yes
2019-04,11216,89.0,,18.0,yes
2019-04,11217,60.0,,3.0,yes
2019-04,11218,57.0,,,yes
2019-04,11219,25.0,,5.0,yes
2019-04,11220,32.0,,13.0,yes
2019-04,11221,190.0,,25.0,yes
2019-04,11222,21.0,,2.0,yes
2019-04,11223,88.0,,8.0,yes
2019-04,11224,91.0,,8.0,yes
2019-04,11225,215.0,,12.0,yes
2019-04,11226,280.0,,19.0,yes
2019-04,11228,7.0,,1.0,yes
2019-04,11229,43.0,,3.0,yes
2019-04,11230,88.0,,7.0,yes
2019-04,11231,7.0,,2.0,yes
2019-04,11232,12.0,,,yes
2019-04,11233,258.0,,27.0,yes
2019-04,11234,52.0,,10.0,yes
2019-04,11235,66.0,,12.0,yes
2019-04,11236,171.0,,22.0,yes
2019-04,11237,47.0,,4.0,yes
2019-04,11238,100.0,,2.0,yes
2019-04,11239,154.0,,5.0,yes
2019-04,11249,52.0,,9.0,yes
2019-04,11354,65.0,,6.0,yes
2019-04,11355,65.0,,8.0,yes
2019-04,11356,7.0,,3.0,yes
2019-04,11357,7.0,,1.0,yes
2019-04,11358,18.0,,3.0,yes
2019-04,11360,3.0,,1.0,yes
2019-04,11361,4.0,,3.0,yes
2019-04,11362,1.0,,,yes
2019-04,11363,4.0,,1.0,yes
2019-04,11364,15.0,,2.0,yes
2019-04,11365,90.0,,3.0,yes
2019-04,11366,4.0,,,yes
2019-04,11367,44.0,,2.0,yes
2019-04,11368,236.0,,18.0,yes
2019-04,11369,25.0,,,yes
2019-04,11370,10.0,,1.0,yes
2019-04,11372,87.0,,11.0,yes
2019-04,11373,95.0,,5.0,yes
2019-04,11374,67.0,,1.0,yes
2019-04,11375,74.0,,6.0,yes
2019-04,11377,65.0,,12.0,yes
2019-04,11378,9.0,,2.0,yes
2019-04,11379,12.0,,1.0,yes
2019-04,11385,32.0,,7.0,yes
2019-04,11400,1.0,,,no
2019-04,11411,11.0,,3.0,yes
2019-04,11412,39.0,,5.0,yes
2019-04,11413,19.0,,5.0,yes
2019-04,11414,7.0,,2.0,yes
2019-04,11415,40.0,,6.0,yes
2019-04,11416,16.0,,3.0,yes
2019-04,11417,15.0,,10.0,yes
2019-04,11418,42.0,,7.0,yes
2019-04,11419,27.0,,7.0,yes
2019-04,11420,15.0,,6.0,yes
2019-04,11421,20.0,,2.0,yes
2019-04,11422,25.0,,7.0,yes
2019-04,11423,64.0,,3.0,yes
2019-04,11424,1.0,,,yes
2019-04,11426,2.0,,,yes
2019-04,11427,14.0,,,yes
2019-04,11428,5.0,,2.0,yes
2019-04,11429,13.0,,8.0,yes
2019-04,11432,73.0,,13.0,yes
2019-04,11433,70.0,,14.0,yes
2019-04,11434,125.0,,11.0,yes
2019-04,11435,56.0,,9.0,yes
2019-04,11436,15.0,,3.0,yes
2019-04,11575,,,1.0,yes
2019-04,11691,185.0,,22.0,yes
2019-04,11692,54.0,,12.0,yes
2019-04,11693,8.0,,3.0,yes
2019-04,11694,20.0,,3.0,yes
2019-04,12220,1.0,,,yes
2019-05,10001,63.0,,6.0,yes
2019-05,10002,270.0,,8.0,yes
2019-05,10003,43.0,,2.0,yes
2019-05,10004,3.0,,2.0,yes
2019-05,10005,4.0,,1.0,yes
2019-05,10006,7.0,,,yes
2019-05,10007,2.0,,,yes
2019-05,10009,195.0,,5.0,yes
2019-05,10010,24.0,,3.0,yes
2019-05,10011,45.0,,3.0,yes
2019-05,10012,15.0,,,yes
2019-05,10013,11.0,,,yes
2019-05,10014,31.0,,2.0,yes
2019-05,10016,54.0,,3.0,yes
2019-05,10017,16.0,,2.0,yes
2019-05,10018,24.0,,,yes
2019-05,10019,60.0,,8.0,yes
2019-05,10021,16.0,,3.0,yes
2019-05,10022,27.0,,1.0,yes
2019-05,10023,61.0,,5.0,yes
2019-05,10024,33.0,,1.0,yes
2019-05,10025,147.0,,6.0,yes
2019-05,10026,240.0,,5.0,yes
2019-05,10027,227.0,,6.0,yes
2019-05,10028,18.0,,1.0,yes
2019-05,10029,480.0,,17.0,yes
2019-05,10030,226.0,,17.0,yes
2019-05,10031,144.0,,11.0,yes
2019-05,10032,159.0,,7.0,yes
2019-05,10033,130.0,,10.0,yes
2019-05,10034,130.0,,12.0,yes
2019-05,10035,196.0,,6.0,yes
2019-05,10036,68.0,,7.0,yes
2019-05,10037,115.0,,12.0,yes
2019-05,10038,70.0,,1.0,yes
2019-05,10039,220.0,,4.0,yes
2019-05,10040,112.0,,5.0,yes
2019-05,10044,4.0,,,yes
2019-05,10065,15.0,,4.0,yes
2019-05,10069,2.0,,1.0,yes
2019-05,10075,22.0,,1.0,yes
2019-05,10128,55.0,,7.0,yes
2019-05,10162,1.0,,,yes
2019-05,10280,7.0,,2.0,yes
2019-05,10282,1.0,,1.0,yes
2019-05,10301,70.0,,13.0,yes
2019-05,10302,11.0,,3.0,yes
2019-05,10303,59.0,,10.0,yes
2019-05,10304,59.0,,9.0,yes
2019-05,10305,43.0,,2.0,yes
2019-05,10306,29.0,,5.0,yes
2019-05,10307,2.0,,,yes
2019-05,10308,4.0,,1.0,yes
2019-05,10309,9.0,,3.0,yes
2019-05,10310,61.0,,5.0,yes
2019-05,10312,12.0,,4.0,yes
2019-05,10314,27.0,,5.0,yes
2019-05,10451,390.0,,26.0,yes
2019-05,10452,337.0,,33.0,yes
2019-05,10453,481.0,,58.0,yes
2019-05,10454,179.0,,10.0,yes
2019-05,10455,212.0,,17.0,yes
2019-05,10456,527.0,,49.0,yes
2019-05,10457,418.0,,30.0,yes
2019-05,10458,368.0,,55.0,yes
2019-05,10459,221.0,,21.0,yes
2019-05,10460,357.0,,34.0,yes
2019-05,10461,83.0,,7.0,yes
2019-05,10462,216.0,,24.0,yes
2019-05,10463,223.0,,19.0,yes
2019-05,10464,2.0,,,yes
2019-05,10465,72.0,,4.0,yes
2019-05,10466,144.0,,37.0,yes
2019-05,10467,434.0,,41.0,yes
2019-05,10468,336.0,,28.0,yes
2019-05,10469,164.0,,12.0,yes
2019-05,10470,17.0,,4.0,yes
2019-05,10471,24.0,,1.0,yes
2019-05,10472,238.0,,29.0,yes
2019-05,10473,302.0,,5.0,yes
2019-05,10474,91.0,,8.0,yes
2019-05,10475,51.0,,9.0,yes
2019-05,11001,1.0,,,yes
2019-05,11004,2.0,,,yes
2019-05,11101,78.0,,3.0,yes
2019-05,11102,17.0,,5.0,yes
2019-05,11103,18.0,,1.0,yes
2019-05,11104,42.0,,4.0,yes
2019-05,11105,25.0,,5.0,yes
2019-05,11106,70.0,,5.0,yes
2019-05,11109,4.0,,2.0,yes
2019-05,11111,2.0,,,no
2019-05,11201,92.0,,8.0,yes
2019-05,11203,151.0,,24.0,yes
2019-05,11204,26.0,,2.0,yes
2019-05,11205,181.0,,6.0,yes
2019-05,11206,271.0,,18.0,yes
2019-05,11207,441.0,,27.0,yes
2019-05,11208,249.0,,49.0,yes
2019-05,11209,55.0,,7.0,yes
2019-05,11210,99.0,,13.0,yes
2019-05,11211,71.0,,5.0,yes
2019-05,11212,346.0,,41.0,yes
2019-05,11213,256.0,,20.0,yes
2019-05,11214,57.0,,7.0,yes
2019-05,11215,15.0,,,yes
2019-05,11216,149.0,,15.0,yes
2019-05,11217,77.0,,11.0,yes
2019-05,11218,49.0,,2.0,yes
2019-05,11219,36.0,,2.0,yes
2019-05,11220,44.0,,3.0,yes
2019-05,11221,278.0,,26.0,yes
2019-05,11222,17.0,,1.0,yes
2019-05,11223,100.0,,5.0,yes
2019-05,11224,182.0,,10.0,yes
2019-05,11225,155.0,,15.0,yes
2019-05,11226,300.0,,24.0,yes
2019-05,11228,12.0,,,yes
2019-05,11229,94.0,,5.0,yes
2019-05,11230,88.0,,12.0,yes
2019-05,11231,108.0,,1.0,yes
2019-05,11232,10.0,,2.0,yes
2019-05,11233,303.0,,28.0,yes
2019-05,11234,42.0,,9.0,yes
2019-05,11235,88.0,,7.0,yes
2019-05,11236,226.0,,24.0,yes
2019-05,11237,34.0,,10.0,yes
2019-05,11238,85.0,,8.0,yes
2019-05,11239,136.0,,5.0,yes
2019-05,11242,1.0,,,yes
2019-05,11249,33.0,,2.0,yes
2019-05,11354,51.0,,7.0,yes
2019-05,11355,67.0,,9.0,yes
2019-05,11356,11.0,,3.0,yes
2019-05,11357,8.0,,,yes
2019-05,11358,14.0,,2.0,yes
2019-05,11360,11.0,,,yes
2019-05,11361,9.0,,4.0,yes
2019-05,11362,1.0,,,yes
2019-05,11363,3.0,,1.0,yes
2019-05,11364,7.0,,2.0,yes
2019-05,11365,88.0,,9.0,yes
2019-05,11366,1.0,,1.0,yes
2019-05,11367,70.0,,5.0,yes
2019-05,11368,212.0,,13.0,yes
2019-05,11369,17.0,,3.0,yes
2019-05,11370,7.0,,1.0,yes
2019-05,11372,61.0,,7.0,yes
2019-05,11373,71.0,,5.0,yes
2019-05,11374,57.0,,4.0,yes
2019-05,11375,44.0,,4.0,yes
2019-05,11377,125.0,,8.0,yes
2019-05,11378,6.0,,1.0,yes
2019-05,11379,16.0,,4.0,yes
2019-05,11385,39.0,,7.0,yes
2019-05,11411,8.0,,2.0,yes
2019-05,11412,34.0,,5.0,yes
2019-05,11413,32.0,,9.0,yes
2019-05,11414,8.0,,,yes
2019-05,11415,27.0,,3.0,yes
2019-05,11416,19.0,,4.0,yes
2019-05,11417,22.0,,6.0,yes
2019-05,11418,37.0,,7.0,yes
2019-05,11419,19.0,,7.0,yes
2019-05,11420,22.0,,6.0,yes
2019-05,11421,36.0,,4.0,yes
2019-05,11422,13.0,,9.0,yes
2019-05,11423,41.0,,4.0,yes
2019-05,11426,6.0,,3.0,yes
2019-05,11427,13.0,,1.0,yes
2019-05,11428,11.0,,,yes
2019-05,11429,19.0,,8.0,yes
2019-05,11432,116.0,,13.0,yes
2019-05,11433,38.0,,11.0,yes
2019-05,11434,155.0,,19.0,yes
2019-05,11435,109.0,,7.0,yes
2019-05,11436,12.0,,5.0,yes
2019-05,11439,1.0,,,yes
2019-05,11465,1.0,,,no
2019-05,11691,171.0,,16.0,yes
2019-05,11692,89.0,,13.0,yes
2019-05,11693,36.0,,3.0,yes
2019-05,11694,29.0,,3.0,yes
2019-06,0,3.0,,,no
2019-06,10001,47.0,,4.0,yes
2019-06,10002,144.0,,9.0,yes
2019-06,10003,27.0,,1.0,yes
2019-06,10004,1.0,,3.0,yes
2019-06,10005,11.0,,2.0,yes
2019-06,10006,1.0,,,yes
2019-06,10007,4.0,,,yes
2019-06,10009,69.0,,2.0,yes
2019-06,10010,23.0,,,yes
2019-06,10011,36.0,,4.0,yes
2019-06,10012,8.0,,2.0,yes
2019-06,10013,15.0,,2.0,yes
2019-06,10014,18.0,,5.0,yes
2019-06,10016,50.0,,2.0,yes
2019-06,10017,6.0,,2.0,yes
2019-06,10018,12.0,,1.0,yes
2019-06,10019,40.0,,7.0,yes
2019-06,10021,15.0,,1.0,yes
2019-06,10022,16.0,,3.0,yes
2019-06,10023,14.0,,5.0,yes
2019-06,10024,18.0,,3.0,yes
2019-06,10025,125.0,,8.0,yes
2019-06,10026,109.0,,8.0,yes
2019-06,10027,172.0,,11.0,yes
2019-06,10028,15.0,,3.0,yes
2019-06,10029,210.0,,15.0,yes
2019-06,10030,107.0,,9.0,yes
2019-06,10031,110.0,,13.0,yes
2019-06,10032,93.0,,13.0,yes
2019-06,10033,97.0,,8.0,yes
2019-06,10034,100.0,,7.0,yes
2019-06,10035,63.0,,8.0,yes
2019-06,10036,24.0,,5.0,yes
2019-06,10037,97.0,,17.0,yes
2019-06,10038,7.0,,2.0,yes
2019-06,10039,125.0,,9.0,yes
2019-06,10040,57.0,,7.0,yes
2019-06,10044,6.0,,1.0,yes
2019-06,10065,19.0,,3.0,yes
2019-06,10069,3.0,,1.0,yes
2019-06,10075,6.0,,,yes
2019-06,10128,28.0,,3.0,yes
2019-06,10280,8.0,,2.0,yes
2019-06,10282,,,1.0,yes
2019-06,10301,91.0,,7.0,yes
2019-06,10302,7.0,,12.0,yes
2019-06,10303,85.0,,7.0,yes
2019-06,10304,93.0,,10.0,yes
2019-06,10305,28.0,,4.0,yes
2019-06,10306,19.0,,3.0,yes
2019-06,10307,3.0,,1.0,yes
2019-06,10308,2.0,,1.0,yes
2019-06,10309,4.0,,,yes
2019-06,10310,9.0,,11.0,yes
2019-06,10312,9.0,,3.0,yes
2019-06,10314,27.0,,4.0,yes
2019-06,10335,,,1.0,no
2019-06,10451,269.0,,28.0,yes
2019-06,10452,252.0,,29.0,yes
2019-06,10453,389.0,,33.0,yes
2019-06,10454,260.0,,6.0,yes
2019-06,10455,171.0,,8.0,yes
2019-06,10456,355.0,,48.0,yes
2019-06,10457,268.0,,19.0,yes
2019-06,10458,242.0,,35.0,yes
2019-06,10459,131.0,,26.0,yes
2019-06,10460,216.0,,37.0,yes
2019-06,10461,49.0,,3.0,yes
2019-06,10462,151.0,,17.0,yes
2019-06,10463,94.0,,7.0,yes
2019-06,10464,4.0,,,yes
2019-06,10465,135.0,,5.0,yes
2019-06,10466,166.0,,37.0,yes
2019-06,10467,257.0,,54.0,yes
2019-06,10468,291.0,,20.0,yes
2019-06,10469,105.0,,10.0,yes
2019-06,10470,25.0,,5.0,yes
2019-06,10471,18.0,,1.0,yes
2019-06,10472,183.0,,22.0,yes
2019-06,10473,197.0,,20.0,yes
2019-06,10474,38.0,,4.0,yes
2019-06,10475,94.0,,5.0,yes
2019-06,11001,,,2.0,yes
2019-06,11003,1.0,,,yes
2019-06,11004,1.0,,,yes
2019-06,11027,1.0,,,yes
2019-06,11101,15.0,,4.0,yes
2019-06,11102,32.0,,4.0,yes
2019-06,11103,18.0,,1.0,yes
2019-06,11104,20.0,,2.0,yes
2019-06,11105,18.0,,1.0,yes
2019-06,11106,80.0,,1.0,yes
2019-06,11109,10.0,,1.0,yes
2019-06,11201,77.0,,4.0,yes
2019-06,11203,143.0,,24.0,yes
2019-06,11204,23.0,,4.0,yes
2019-06,11205,43.0,,6.0,yes
2019-06,11206,173.0,,12.0,yes
2019-06,11207,282.0,,25.0,yes
2019-06,11208,200.0,,30.0,yes
2019-06,11209,46.0,,12.0,yes
2019-06,11210,82.0,,16.0,yes
2019-06,11211,45.0,,3.0,yes
2019-06,11212,487.0,,22.0,yes
2019-06,11213,225.0,,25.0,yes
2019-06,11214,30.0,,11.0,yes
2019-06,11215,18.0,,1.0,yes
2019-06,11216,98.0,,12.0,yes
2019-06,11217,30.0,,8.0,yes
2019-06,11218,40.0,,1.0,yes
2019-06,11219,28.0,,11.0,yes
2019-06,11220,23.0,,8.0,yes
2019-06,11221,135.0,,26.0,yes
2019-06,11222,30.0,,2.0,yes
2019-06,11223,55.0,,6.0,yes
2019-06,11224,85.0,,7.0,yes
2019-06,11225,134.0,,9.0,yes
2019-06,11226,260.0,,27.0,yes
2019-06,11228,3.0,,3.0,yes
2019-06,11229,61.0,,10.0,yes
2019-06,11230,60.0,,10.0,yes
2019-06,11231,51.0,,2.0,yes
2019-06,11232,10.0,,2.0,yes
2019-06,11233,240.0,,23.0,yes
2019-06,11234,55.0,,7.0,yes
2019-06,11235,73.0,,18.0,yes
2019-06,11236,177.0,,22.0,yes
2019-06,11237,20.0,,3.0,yes
2019-06,11238,48.0,,3.0,yes
2019-06,11239,168.0,,2.0,yes
2019-06,11249,35.0,,1.0,yes
2019-06,11352,1.0,,,yes
2019-06,11354,40.0,,13.0,yes
2019-06,11355,37.0,,8.0,yes
2019-06,11356,10.0,,4.0,yes
2019-06,11357,6.0,,2.0,yes
2019-06,11358,10.0,,,yes
2019-06,11360,5.0,,1.0,yes
2019-06,11361,7.0,,,yes
2019-06,11362,1.0,,,yes
2019-06,11363,2.0,,,yes
2019-06,11364,7.0,,,yes
2019-06,11365,66.0,,6.0,yes
2019-06,11366,6.0,,2.0,yes
2019-06,11367,84.0,,7.0,yes
2019-06,11368,129.0,,9.0,yes
2019-06,11369,15.0,,2.0,yes
2019-06,11370,11.0,,5.0,yes
2019-06,11372,64.0,,8.0,yes
2019-06,11373,65.0,,5.0,yes
2019-06,11374,44.0,,3.0,yes
2019-06,11375,37.0,,4.0,yes
2019-06,11377,46.0,,3.0,yes
2019-06,11378,9.0,,1.0,yes
2019-06,11379,11.0,,1.0,yes
2019-06,11385,37.0,,7.0,yes
2019-06,11411,6.0,,,yes
2019-06,11412,32.0,,8.0,yes
2019-06,11413,34.0,,2.0,yes
2019-06,11414,5.0,,3.0,yes
2019-06,11415,32.0,,3.0,yes
2019-06,11416,12.0,,6.0,yes
2019-06,11417,12.0,,1.0,yes
2019-06,11418,23.0,,4.0,yes
2019-06,11419,33.0,,5.0,yes
2019-06,11420,18.0,,10.0,yes
2019-06,11421,14.0,,7.0,yes
2019-06,11422,24.0,,1.0,yes
2019-06,11423,14.0,,4.0,yes
2019-06,11424,2.0,,,yes
2019-06,11426,2.0,,,yes
2019-06,11427,22.0,,1.0,yes
2019-06,11428,11.0,,3.0,yes
2019-06,11429,13.0,,2.0,yes
2019-06,11432,63.0,,3.0,yes
2019-06,11433,34.0,,11.0,yes
2019-06,11434,150.0,,15.0,yes
2019-06,11435,52.0,,10.0,yes
2019-06,11436,20.0,,7.0,yes
2019-06,11590,1.0,,,yes
2019-06,11691,209.0,,18.0,yes
2019-06,11692,53.0,,9.0,yes
2019-06,11693,8.0,,1.0,yes
2019-06,11694,19.0,,2.0,yes
2019-07,10000,,,1.0,no
2019-07,10001,18.0,,2.0,yes
2019-07,10002,87.0,,7.0,yes
2019-07,10003,14.0,,3.0,yes
2019-07,10004,,,1.0,yes
2019-07,10005,3.0,,,yes
2019-07,10007,2.0,,,yes
2019-07,10009,60.0,,9.0,yes
2019-07,10010,5.0,,3.0,yes
2019-07,10011,11.0,,2.0,yes
2019-07,10012,3.0,,3.0,yes
2019-07,10013,7.0,,,yes
2019-07,10014,17.0,,,yes
2019-07,10016,16.0,,4.0,yes
2019-07,10017,3.0,,,yes
2019-07,10018,4.0,,1.0,yes
2019-07,10019,36.0,,9.0,yes
2019-07,10021,7.0,,1.0,yes
2019-07,10022,14.0,,4.0,yes
2019-07,10023,44.0,,2.0,yes
2019-07,10024,28.0,,3.0,yes
2019-07,10025,51.0,,3.0,yes
2019-07,10026,30.0,,4.0,yes
2019-07,10027,107.0,,4.0,yes
2019-07,10028,9.0,,1.0,yes
2019-07,10029,193.0,,10.0,yes
2019-07,10030,42.0,,10.0,yes
2019-07,10031,55.0,,10.0,yes
2019-07,10032,51.0,,11.0,yes
2019-07,10033,30.0,,8.0,yes
2019-07,10034,47.0,,4.0,yes
2019-07,10035,35.0,,9.0,yes
2019-07,10036,35.0,,7.0,yes
2019-07,10037,51.0,,8.0,yes
2019-07,10038,7.0,,5.0,yes
2019-07,10039,58.0,,3.0,yes
2019-07,10040,40.0,,7.0,yes
2019-07,10044,1.0,,1.0,yes
2019-07,10065,12.0,,2.0,yes
2019-07,10069,2.0,,,yes
2019-07,10075,1.0,,3.0,yes
2019-07,10128,7.0,,4.0,yes
2019-07,10162,2.0,,,yes
2019-07,10280,3.0,,,yes
2019-07,10301,39.0,,8.0,yes
2019-07,10302,10.0,,4.0,yes
2019-07,10303,23.0,,4.0,yes
2019-07,10304,64.0,,16.0,yes
2019-07,10305,12.0,,6.0,yes
2019-07,10306,16.0,,5.0,yes
2019-07,10307,1.0,,2.0,yes
2019-07,10308,5.0,,1.0,yes
2019-07,10309,4.0,,3.0,yes
2019-07,10310,8.0,,2.0,yes
2019-07,10312,4.0,,3.0,yes
2019-07,10314,9.0,,2.0,yes
2019-07,10451,55.0,,15.0,yes
2019-07,10452,151.0,,26.0,yes
2019-07,10453,211.0,,48.0,yes
2019-07,10454,63.0,,12.0,yes
2019-07,10455,127.0,,22.0,yes
2019-07,10456,272.0,,45.0,yes
2019-07,10457,146.0,,31.0,yes
2019-07,10458,132.0,,40.0,yes
2019-07,10459,97.0,,24.0,yes
2019-07,10460,118.0,,27.0,yes
2019-07,10461,23.0,,11.0,yes
2019-07,10462,50.0,,17.0,yes
2019-07,10463,89.0,,13.0,yes
2019-07,10464,,,1.0,yes
2019-07,10465,42.0,,3.0,yes
2019-07,10466,109.0,,35.0,yes
2019-07,10467,116.0,,31.0,yes
2019-07,10468,123.0,,24.0,yes
2019-07,10469,39.0,,15.0,yes
2019-07,10470,9.0,,6.0,yes
2019-07,10471,8.0,,5.0,yes
2019-07,10472,135.0,,33.0,yes
2019-07,10473,130.0,,13.0,yes
2019-07,10474,21.0,,3.0,yes
2019-07,10475,11.0,,7.0,yes
2019-07,11001,,,1.0,yes
2019-07,11004,1.0,,,yes
2019-07,11031,1.0,,,no
2019-07,11040,,,1.0,yes
2019-07,11101,78.0,,6.0,yes
2019-07,11102,40.0,,3.0,yes
2019-07,11103,8.0,,3.0,yes
2019-07,11104,13.0,,3.0,yes
2019-07,11105,3.0,,3.0,yes
2019-07,11106,15.0,,7.0,yes
2019-07,11109,3.0,,,yes
2019-07,11201,39.0,,4.0,yes
2019-07,11203,79.0,,24.0,yes
2019-07,11204,19.0,,5.0,yes
2019-07,11205,101.0,,4.0,yes
2019-07,11206,143.0,,10.0,yes
2019-07,11207,159.0,,43.0,yes
2019-07,11208,102.0,,24.0,yes
2019-07,11209,13.0,,8.0,yes
2019-07,11210,61.0,,22.0,yes
2019-07,11211,58.0,,4.0,yes
2019-07,11212,165.0,,25.0,yes
2019-07,11213,66.0,,16.0,yes
2019-07,11214,15.0,,3.0,yes
2019-07,11215,11.0,,3.0,yes
2019-07,11216,57.0,,19.0,yes
2019-07,11217,31.0,,3.0,yes
2019-07,11218,24.0,,7.0,yes
2019-07,11219,25.0,,7.0,yes
2019-07,11220,15.0,,5.0,yes
2019-07,11221,90.0,,20.0,yes
2019-07,11222,12.0,,3.0,yes
2019-07,11223,23.0,,8.0,yes
2019-07,11224,56.0,,13.0,yes
2019-07,11225,61.0,,11.0,yes
2019-07,11226,143.0,,32.0,yes
2019-07,11228,9.0,,2.0,yes
2019-07,11229,46.0,,6.0,yes
2019-07,11230,18.0,,5.0,yes
2019-07,11231,4.0,,4.0,yes
2019-07,11232,4.0,,2.0,yes
2019-07,11233,145.0,,29.0,yes
2019-07,11234,32.0,,11.0,yes
2019-07,11235,29.0,,12.0,yes
2019-07,11236,72.0,,18.0,yes
2019-07,11237,20.0,,4.0,yes
2019-07,11238,36.0,,7.0,yes
2019-07,11239,6.0,,8.0,yes
2019-07,11249,59.0,,4.0,yes
2019-07,11354,11.0,,13.0,yes
2019-07,11355,16.0,,4.0,yes
2019-07,11356,7.0,,2.0,yes
2019-07,11357,4.0,,3.0,yes
2019-07,11358,5.0,,2.0,yes
2019-07,11360,3.0,,,yes
2019-07,11361,4.0,,1.0,yes
2019-07,11362,2.0,,,yes
2019-07,11363,,,2.0,yes
2019-07,11364,2.0,,,yes
2019-07,11365,44.0,,,yes
2019-07,11366,5.0,,2.0,yes
2019-07,11367,17.0,,4.0,yes
2019-07,11368,55.0,,14.0,yes
2019-07,11369,14.0,,1.0,yes
2019-07,11370,10.0,,1.0,yes
2019-07,11372,31.0,,5.0,yes
2019-07,11373,28.0,,8.0,yes
2019-07,11374,7.0,,2.0,yes
2019-07,11375,13.0,,5.0,yes
2019-07,11377,76.0,,7.0,yes
2019-07,11378,12.0,,3.0,yes
2019-07,11379,9.0,,1.0,yes
2019-07,11385,42.0,,6.0,yes
2019-07,11411,8.0,,6.0,yes
2019-07,11412,49.0,,3.0,yes
2019-07,11413,24.0,,5.0,yes
2019-07,11414,4.0,,4.0,yes
2019-07,11415,5.0,,2.0,yes
2019-07,11416,23.0,,5.0,yes
2019-07,11417,21.0,,2.0,yes
2019-07,11418,26.0,,6.0,yes
2019-07,11419,13.0,,4.0,yes
2019-07,11420,26.0,,3.0,yes
2019-07,11421,21.0,,4.0,yes
2019-07,11422,19.0,,4.0,yes
2019-07,11423,22.0,,8.0,yes
2019-07,11426,5.0,,,yes
2019-07,11427,7.0,,1.0,yes
2019-07,11428,3.0,,1.0,yes
2019-07,11429,12.0,,7.0,yes
2019-07,11432,59.0,,14.0,yes
2019-07,11433,76.0,,14.0,yes
2019-07,11434,39.0,,16.0,yes
2019-07,11435,28.0,,11.0,yes
2019-07,11436,8.0,,5.0,yes
2019-07,11691,46.0,,25.0,yes
2019-07,11692,23.0,,6.0,yes
2019-07,11693,21.0,,8.0,yes
2019-07,11694,2.0,,4.0,yes
2019-08,0,3.0,,,no
2019-08,10001,26.0,,2.0,yes
2019-08,10002,44.0,,5.0,yes
2019-08,10003,32.0,,3.0,yes
2019-08,10004,1.0,,,yes
2019-08,10005,3.0,,,yes
2019-08,10006,2.0,,,yes
2019-08,10007,1.0,,,yes
